"H"|"CRB0001"|"Global East African Bank"|"20150601"|"1.09"|"20150617"|"CAP"
"D"|"CB001"|"01001"|"102708.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"105985.0"|"1.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"116543.0"|"1.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"116582.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"116618.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"120227.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"120237.0"|"1.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"120237.0"|"1.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"120998.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"121116.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"121145.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"121168.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"121224.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"121225.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"121599.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"121682.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"122623.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"122623.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"122789.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"122805.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"122848.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"122859.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"122861.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"126417.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"127309.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"127344.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"170010.0"|"1.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"170208.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"170636.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"170651.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"181751.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"182093.0"|"1.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"184747.0"|"1.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"184971.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"184985.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"184990.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"185011.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"186070.0"|"1.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"186487.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"187105.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
"D"|"CB001"|"01001"|"187186.0"|"0.0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"0"|""|""|""|""|"0"|""|""|""|""|""|""|""|"9"|"0"|""|""|""|""|""|""|""|""|""|""|"7"|""|""|"AF"|""|"O"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"AF"|""|"O"|""|""|""|""|""|""
